PROV;PROVMUNI;MUNINAME
34;34158;Salinas de Pisuerga
34;34159;San Cebrián de Campos
34;34160;San Cebrián de Mudá
34;34161;San Cristóbal de Boedo
34;34163;San Mamés de Campos
34;34165;San Román de la Cuba
34;34167;Santa Cecilia del Alcor
34;34168;Santa Cruz de Boedo
34;34169;Santervás de la Vega
34;34170;Santibáñez de Ecla
34;34171;Santibáñez de la Peña
34;34174;Santoyo
34;34175;Serna, La
34;34177;Soto de Cerrato
34;34176;Sotobañado y Priorato
34;34178;Tabanera de Cerrato
34;34179;Tabanera de Valdavia
34;34180;Támara de Campos
34;34181;Tariego de Cerrato
34;34182;Torquemada
34;34184;Torremormojón
34;34185;Triollo
34;34186;Valbuena de Pisuerga
34;34189;Valdeolmillos
34;34190;Valderrábano
34;34192;Valde-Ucieza
34;34196;Valle de Cerrato
34;34902;Valle del Retortillo
34;34199;Velilla del Río Carrión
34;34023;Venta de Baños
34;34201;Vertavillo
34;34093;Vid de Ojeda, La
34;34202;Villabasta de Valdavia
34;34204;Villacidaler
34;34205;Villaconancio
34;34206;Villada
34;34208;Villaeles de Valdavia
34;34210;Villahán
34;34211;Villaherreros
34;34213;Villalaco
34;34214;Villalba de Guardo
34;34215;Villalcázar de Sirga
34;34216;Villalcón
34;34217;Villalobón
34;34218;Villaluenga de la Vega
34;34220;Villamartín de Campos
34;34221;Villamediana
34;34222;Villameriel
34;34223;Villamoronta
34;34224;Villamuera de la Cueza
34;34225;Villamuriel de Cerrato
34;34227;Villanueva del Rebollar
34;34228;Villanuño de Valdavia
34;34229;Villaprovedo
34;34230;Villarmentero de Campos
34;34231;Villarrabé
34;34232;Villarramiel
34;34233;Villasarracino
34;34234;Villasila de Valdavia
34;34236;Villaturde
34;34237;Villaumbrales
34;34238;Villaviudas
34;34240;Villerías de Campos
34;34241;Villodre
34;34242;Villodrigo
34;34243;Villoldo
34;34245;Villota del Páramo
34;34246;Villovieco
35;35001;Agaete
35;35002;Agüimes
35;35020;Aldea de San Nicolás, La
35;35003;Antigua
35;35004;Arrecife
35;35005;Artenara
35;35006;Arucas
35;35007;Betancuria
35;35008;Firgas
35;35009;Gáldar
35;35010;Haría
35;35011;Ingenio
35;35012;Mogán
35;35013;Moya
35;35014;Oliva, La
35;35015;Pájara
35;35016;Palmas de Gran Canaria, Las
35;35017;Puerto del Rosario
35;35018;San Bartolomé
35;35019;San Bartolomé de Tirajana
35;35021;Santa Brígida
35;35022;Santa Lucía de Tirajana
35;35023;Santa María de Guía de Gran Canaria
35;35024;Teguise
35;35025;Tejeda
35;35026;Telde
35;35027;Teror
35;35028;Tías
35;35029;Tinajo
35;35030;Tuineje
35;35032;Valleseco
35;35031;Valsequillo de Gran Canaria
35;35033;Vega de San Mateo
35;35034;Yaiza
36;36020;Agolada
36;36001;Arbo
36;36003;Baiona
36;36002;Barro
36;36004;Bueu
36;36005;Caldas de Reis
36;36006;Cambados
36;36007;Campo Lameiro
36;36008;Cangas
36;36009;Cañiza, A
36;36010;Catoira
36;36011;Cerdedo
36;36012;Cotobade
36;36013;Covelo
36;36014;Crecente
36;36015;Cuntis
36;36016;Dozón
36;36017;Estrada, A
36;36018;Forcarei
36;36019;Fornelos de Montes
36;36021;Gondomar
36;36022;Grove, O
36;36023;Guarda, A
36;36901;Illa de Arousa, A
36;36024;Lalín
36;36025;Lama, A
36;36026;Marín
36;36027;Meaño
36;36028;Meis
36;36029;Moaña
36;36030;Mondariz
36;36031;Mondariz-Balneario
36;36032;Moraña
36;36033;Mos
36;36034;Neves, As
36;36035;Nigrán
36;36036;Oia
36;36037;Pazos de Borbén
36;36041;Poio
36;36043;Ponte Caldelas
36;36042;Ponteareas
36;36044;Pontecesures
36;36038;Pontevedra
36;36039;Porriño, O
36;36040;Portas
36;36045;Redondela
36;36046;Ribadumia
36;36047;Rodeiro
36;36048;Rosal, O
36;36049;Salceda de Caselas
36;36050;Salvaterra de Miño
36;36051;Sanxenxo
36;36052;Silleda
36;36053;Soutomaior
36;36054;Tomiño
36;36055;Tui
36;36056;Valga
36;36057;Vigo
36;36059;Vila de Cruces
36;36058;Vilaboa
36;36060;Vilagarcía de Arousa
36;36061;Vilanova de Arousa
37;37001;Abusejo
37;37002;Agallas
37;37003;Ahigal de los Aceiteros
37;37004;Ahigal de Villarino
37;37005;Alameda de Gardón, La
37;37006;Alamedilla, La
37;37007;Alaraz
37;37008;Alba de Tormes
37;37009;Alba de Yeltes
37;37010;Alberca, La
37;37011;Alberguería de Argañán, La
37;37012;Alconada
37;37015;Aldea del Obispo
37;37013;Aldeacipreste
37;37014;Aldeadávila de la Ribera
37;37016;Aldealengua
37;37017;Aldeanueva de Figueroa
37;37018;Aldeanueva de la Sierra
37;37019;Aldearrodrigo
37;37020;Aldearrubia
37;37021;Aldeaseca de Alba
37;37022;Aldeaseca de la Frontera
37;37023;Aldeatejada
37;37024;Aldeavieja de Tormes
37;37025;Aldehuela de la Bóveda
37;37026;Aldehuela de Yeltes
37;37027;Almenara de Tormes
37;37028;Almendra
37;37029;Anaya de Alba
37;37030;Añover de Tormes
37;37031;Arabayona de Mógica
37;37032;Arapiles
37;37033;Arcediano
37;37034;Arco, El
37;37035;Armenteros
37;37037;Atalaya, La
37;37038;Babilafuente
37;37039;Bañobárez
37;37040;Barbadillo
37;37041;Barbalos
37;37042;Barceo
37;37044;Barruecopardo
37;37045;Bastida, La
37;37046;Béjar
37;37047;Beleña
37;37049;Bermellar
37;37050;Berrocal de Huebra
37;37051;Berrocal de Salvatierra
37;37052;Boada
37;37054;Bodón, El
37;37055;Bogajo
37;37056;Bouza, La
37;37057;Bóveda del Río Almar
37;37058;Brincones
37;37059;Buenamadre
37;37060;Buenavista
37;37061;Cabaco, El
37;37063;Cabeza de Béjar, La
37;37065;Cabeza del Caballo
37;37062;Cabezabellosa de la Calzada
37;37067;Cabrerizos
37;37068;Cabrillas
37;37069;Calvarrasa de Abajo
37;37070;Calvarrasa de Arriba
37;37071;Calzada de Béjar, La
37;37072;Calzada de Don Diego
37;37073;Calzada de Valdunciel
37;37074;Campillo de Azaba
37;37077;Campo de Peñaranda, El
37;37078;Candelario
37;37079;Canillas de Abajo
37;37080;Cantagallo
37;37081;Cantalapiedra
37;37082;Cantalpino
37;37083;Cantaracillo
37;37085;Carbajosa de la Sagrada
37;37086;Carpio de Azaba
37;37087;Carrascal de Barregas
37;37088;Carrascal del Obispo
37;37089;Casafranca
37;37090;Casas del Conde, Las
37;37091;Casillas de Flores
37;37092;Castellanos de Moriscos
37;37185;Castellanos de Villiquera
37;37096;Castillejo de Martín Viejo
37;37097;Castraz
37;37098;Cepeda
37;37099;Cereceda de la Sierra
37;37100;Cerezal de Peñahorcada
37;37101;Cerralbo
37;37102;Cerro, El
37;37103;Cespedosa de Tormes
37;37114;Chagarcía Medianero
37;37104;Cilleros de la Bastida
37;37106;Cipérez
37;37107;Ciudad Rodrigo
37;37108;Coca de Alba
37;37109;Colmenar de Montemayor
37;37110;Cordovilla
37;37112;Cristóbal
37;37113;Cubo de Don Sancho, El
37;37115;Dios le Guarde
37;37116;Doñinos de Ledesma
37;37117;Doñinos de Salamanca
37;37118;Ejeme
37;37119;Encina, La
37;37120;Encina de San Silvestre
37;37121;Encinas de Abajo
37;37122;Encinas de Arriba
37;37123;Encinasola de los Comendadores
37;37124;Endrinal
37;37125;Escurial de la Sierra
37;37126;Espadaña
37;37127;Espeja
37;37128;Espino de la Orbada
37;37129;Florida de Liébana
37;37130;Forfoleda
37;37131;Frades de la Sierra
37;37132;Fregeneda, La
37;37133;Fresnedoso
37;37134;Fresno Alhándiga
37;37135;Fuente de San Esteban, La
37;37136;Fuenteguinaldo
37;37137;Fuenteliante
37;37138;Fuenterroble de Salvatierra
37;37139;Fuentes de Béjar
37;37140;Fuentes de Oñoro
37;37141;Gajates
37;37142;Galindo y Perahuy
37;37143;Galinduste
37;37144;Galisancho
37;37145;Gallegos de Argañán
37;37146;Gallegos de Solmirón
37;37147;Garcibuey
37;37148;Garcihernández
37;37149;Garcirrey
37;37150;Gejuelo del Barro
37;37151;Golpejas
37;37152;Gomecello
37;37154;Guadramiro
37;37155;Guijo de Ávila
37;37156;Guijuelo
37;37157;Herguijuela de Ciudad Rodrigo
37;37158;Herguijuela de la Sierra
37;37159;Herguijuela del Campo
37;37160;Hinojosa de Duero
37;37161;Horcajo de Montemayor
37;37162;Horcajo Medianero
37;37163;Hoya, La
37;37164;Huerta
37;37165;Iruelos
37;37166;Ituero de Azaba
37;37167;Juzbado
37;37168;Lagunilla
37;37169;Larrodrigo
37;37170;Ledesma
37;37171;Ledrada
37;37172;Linares de Riofrío
37;37173;Lumbrales
37;37175;Machacón
37;37174;Macotera
37;37176;Madroñal
37;37177;Maíllo, El
37;37178;Malpartida
37;37179;Mancera de Abajo
37;37180;Manzano, El
37;37181;Martiago
37;37183;Martín de Yeltes
37;37182;Martinamor
37;37184;Masueco
37;37186;Mata de Ledesma, La
37;37187;Matilla de los Caños del Río
37;37188;Maya, La
37;37189;Membribe de la Sierra
37;37190;Mieza
37;37191;Milano, El
37;37192;Miranda de Azán
37;37193;Miranda del Castañar
37;37194;Mogarraz
37;37195;Molinillo
37;37196;Monforte de la Sierra
37;37197;Monleón
37;37198;Monleras
37;37199;Monsagro
37;37200;Montejo
37;37201;Montemayor del Río
37;37202;Monterrubio de Armuña
37;37203;Monterrubio de la Sierra
37;37204;Morasverdes
37;37205;Morille
37;37206;Moríñigo
37;37207;Moriscos
37;37208;Moronta
37;37209;Mozárbez
37;37211;Narros de Matalayegua
37;37213;Nava de Béjar
37;37214;Nava de Francia
37;37215;Nava de Sotrobal
37;37212;Navacarros
37;37216;Navales
37;37217;Navalmoral de Béjar
37;37218;Navamorales
37;37219;Navarredonda de la Rinconada
37;37221;Navasfrías
37;37222;Negrilla de Palencia
37;37223;Olmedo de Camaces
37;37224;Orbada, La
37;37225;Pajares de la Laguna
37;37226;Palacios del Arzobispo
37;37228;Palaciosrubios
37;37229;Palencia de Negrilla
37;37230;Parada de Arriba
37;37231;Parada de Rubiales
37;37232;Paradinas de San Juan
37;37233;Pastores
37;37234;Payo, El
37;37235;Pedraza de Alba
37;37236;Pedrosillo de Alba
37;37237;Pedrosillo de los Aires
37;37238;Pedrosillo el Ralo
37;37239;Pedroso de la Armuña, El
37;37240;Pelabravo
37;37241;Pelarrodríguez
37;37242;Pelayos
37;37243;Peña, La
37;37244;Peñacaballera
37;37245;Peñaparda
37;37246;Peñaranda de Bracamonte
37;37247;Peñarandilla
37;37248;Peralejos de Abajo
37;37249;Peralejos de Arriba
37;37250;Pereña de la Ribera
37;37251;Peromingo
37;37252;Pinedas
37;37253;Pino de Tormes, El
37;37254;Pitiegua
37;37255;Pizarral
37;37256;Poveda de las Cintas
37;37257;Pozos de Hinojo
37;37258;Puebla de Azaba
37;37259;Puebla de San Medel
37;37260;Puebla de Yeltes
37;37261;Puente del Congosto
37;37262;Puertas
37;37263;Puerto de Béjar
37;37264;Puerto Seguro
37;37265;Rágama
37;37266;Redonda, La
37;37267;Retortillo
37;37268;Rinconada de la Sierra, La
37;37269;Robleda
37;37270;Robliza de Cojos
37;37271;Rollán
37;37272;Saelices el Chico
37;37273;Sagrada, La
37;37303;Sahugo, El
37;37274;Salamanca
37;37275;Saldeana
37;37276;Salmoral
37;37277;Salvatierra de Tormes
37;37278;San Cristóbal de la Cuesta
37;37284;San Esteban de la Sierra
37;37285;San Felices de los Gallegos
37;37286;San Martín del Castañar
37;37287;San Miguel de Valero
37;37036;San Miguel del Robledo
37;37288;San Morales
37;37289;San Muñoz
37;37291;San Pedro de Rozados
37;37290;San Pedro del Valle
37;37292;San Pelayo de Guareña
37;37280;Sanchón de la Ribera
37;37281;Sanchón de la Sagrada
37;37282;Sanchotello
37;37279;Sancti-Spíritus
37;37283;Sando
37;37293;Santa María de Sando
37;37294;Santa Marta de Tormes
37;37296;Santiago de la Puebla
37;37297;Santibáñez de Béjar
37;37298;Santibáñez de la Sierra
37;37299;Santiz
37;37300;Santos, Los
37;37301;Sardón de los Frailes
37;37302;Saucelle
37;37304;Sepulcro-Hilario
37;37305;Sequeros
37;37306;Serradilla del Arroyo
37;37307;Serradilla del Llano
37;37309;Sierpe, La
37;37310;Sieteiglesias de Tormes
37;37311;Sobradillo
37;37312;Sorihuela
37;37313;Sotoserrano
37;37314;Tabera de Abajo
37;37315;Tala, La
37;37316;Tamames
37;37317;Tarazona de Guareña
37;37318;Tardáguila
37;37319;Tejado, El
37;37320;Tejeda y Segoyuela
37;37321;Tenebrón
37;37322;Terradillos
37;37323;Topas
37;37324;Tordillos
37;37325;Tornadizo, El
37;37327;Torresmenudas
37;37328;Trabanca
37;37329;Tremedal de Tormes
37;37330;Valdecarros
37;37331;Valdefuentes de Sangusín
37;37332;Valdehijaderos
37;37333;Valdelacasa
37;37334;Valdelageve
37;37335;Valdelosa
37;37336;Valdemierque
37;37337;Valderrodrigo
37;37338;Valdunciel
37;37339;Valero
37;37343;Vallejera de Riofrío
37;37340;Valsalabroso
37;37341;Valverde de Valdelacasa
37;37342;Valverdón
37;37344;Vecinos
37;37345;Vega de Tirados
37;37346;Veguillas, Las
37;37347;Vellés, La
37;37348;Ventosa del Río Almar
37;37349;Vídola, La
37;37351;Villaflores
37;37352;Villagonzalo de Tormes
37;37353;Villalba de los Llanos
37;37354;Villamayor
37;37355;Villanueva del Conde
37;37356;Villar de Argañán
37;37357;Villar de Ciervo
37;37358;Villar de Gallimazo
37;37359;Villar de la Yegua
37;37360;Villar de Peralonso
37;37361;Villar de Samaniego
37;37362;Villares de la Reina
37;37363;Villares de Yeltes
37;37364;Villarino de los Aires
37;37365;Villarmayor
37;37366;Villarmuerto
37;37367;Villasbuenas
37;37368;Villasdardo
37;37369;Villaseco de los Gamitos
37;37370;Villaseco de los Reyes
37;37371;Villasrubias
37;37372;Villaverde de Guareña
37;37373;Villavieja de Yeltes
37;37374;Villoria
37;37375;Villoruela
37;37350;Vilvestre
37;37376;Vitigudino
37;37377;Yecla de Yeltes
37;37378;Zamarra
37;37379;Zamayón
37;37380;Zarapicos
37;37381;Zarza de Pumareda, La
37;37382;Zorita de la Frontera
38;38001;Adeje
38;38002;Agulo
38;38003;Alajeró
38;38004;Arafo
38;38005;Arico
38;38006;Arona
38;38007;Barlovento
38;38008;Breña Alta
38;38009;Breña Baja
38;38010;Buenavista del Norte
38;38011;Candelaria
38;38012;Fasnia
38;38013;Frontera
38;38014;Fuencaliente de la Palma
38;38015;Garachico
38;38016;Garafía
38;38017;Granadilla de Abona
38;38018;Guancha, La
38;38019;Guía de Isora
38;38020;Güímar
38;38021;Hermigua
38;38022;Icod de los Vinos
38;38024;Llanos de Aridane, Los
38;38025;Matanza de Acentejo, La
38;38026;Orotava, La
38;38027;Paso, El
38;38901;Pinar de El Hierro, El
38;38028;Puerto de la Cruz
38;38029;Puntagorda
38;38030;Puntallana
38;38031;Realejos, Los
38;38032;Rosario, El
38;38033;San Andrés y Sauces
38;38023;San Cristóbal de La Laguna
38;38034;San Juan de la Rambla
38;38035;San Miguel de Abona
38;38036;San Sebastián de la Gomera
38;38037;Santa Cruz de la Palma
38;38038;Santa Cruz de Tenerife
38;38039;Santa Úrsula
38;38040;Santiago del Teide
38;38041;Sauzal, El
38;38042;Silos, Los
38;38043;Tacoronte
38;38044;Tanque, El
38;38045;Tazacorte
38;38046;Tegueste
38;38047;Tijarafe
38;38049;Valle Gran Rey
38;38050;Vallehermoso
38;38048;Valverde
38;38051;Victoria de Acentejo, La
38;38052;Vilaflor
38;38053;Villa de Mazo
39;39001;Alfoz de Lloredo
39;39002;Ampuero
39;39003;Anievas
39;39004;Arenas de Iguña
39;39005;Argoños
39;39006;Arnuero
39;39007;Arredondo
39;39008;Astillero, El
39;39009;Bárcena de Cicero
39;39010;Bárcena de Pie de Concha
39;39011;Bareyo
39;39012;Cabezón de la Sal
39;39013;Cabezón de Liébana
39;39014;Cabuérniga
39;39015;Camaleño
39;39016;Camargo
39;39027;Campoo de Enmedio
39;39017;Campoo de Yuso
39;39018;Cartes
39;39019;Castañeda
39;39020;Castro-Urdiales
39;39021;Cieza
39;39022;Cillorigo de Liébana
39;39023;Colindres
39;39024;Comillas
39;39025;Corrales de Buelna, Los
39;39026;Corvera de Toranzo
39;39028;Entrambasaguas
39;39029;Escalante
39;39030;Guriezo
39;39031;Hazas de Cesto
39;39032;Hermandad de Campoo de Suso
39;39033;Herrerías
39;39034;Lamasón
39;39035;Laredo
39;39036;Liendo
39;39037;Liérganes
39;39038;Limpias
39;39039;Luena
39;39040;Marina de Cudeyo
39;39041;Mazcuerras
39;39042;Medio Cudeyo
39;39043;Meruelo
39;39044;Miengo
39;39045;Miera
39;39046;Molledo
39;39047;Noja
39;39048;Penagos
39;39049;Peñarrubia
39;39050;Pesaguero
39;39051;Pesquera
39;39052;Piélagos
39;39053;Polaciones
39;39054;Polanco
39;39055;Potes
39;39056;Puente Viesgo
39;39057;Ramales de la Victoria
39;39058;Rasines
39;39059;Reinosa
39;39060;Reocín
39;39061;Ribamontán al Mar
39;39062;Ribamontán al Monte
39;39063;Rionansa
39;39064;Riotuerto
39;39065;Rozas de Valdearroyo, Las
39;39066;Ruente
39;39067;Ruesga
39;39068;Ruiloba
39;39069;San Felices de Buelna
39;39070;San Miguel de Aguayo
39;39071;San Pedro del Romeral
39;39072;San Roque de Riomiera
39;39080;San Vicente de la Barquera
39;39073;Santa Cruz de Bezana
39;39074;Santa María de Cayón
39;39075;Santander
39;39076;Santillana del Mar
39;39077;Santiurde de Reinosa
39;39078;Santiurde de Toranzo
39;39079;Santoña
39;39081;Saro
39;39082;Selaya
39;39083;Soba
39;39084;Solórzano
39;39085;Suances
39;39086;Tojos, Los
39;39087;Torrelavega
39;39088;Tresviso
39;39089;Tudanca
39;39090;Udías
39;39095;Val de San Vicente
39;39091;Valdáliga
39;39092;Valdeolea
39;39093;Valdeprado del Río
39;39094;Valderredible
39;39101;Valle de Villaverde
39;39096;Vega de Liébana
39;39097;Vega de Pas
39;39098;Villacarriedo
39;39099;Villaescusa
39;39100;Villafufre
39;39102;Voto
40;40001;Abades
40;40002;Adrada de Pirón
40;40003;Adrados
40;40004;Aguilafuente
40;40005;Alconada de Maderuelo
40;40012;Aldea Real
40;40006;Aldealcorvo
40;40007;Aldealengua de Pedraza
40;40008;Aldealengua de Santa María
40;40009;Aldeanueva de la Serrezuela
40;40010;Aldeanueva del Codonal
40;40013;Aldeasoña
40;40014;Aldehorno
40;40015;Aldehuela del Codonal
40;40016;Aldeonte
40;40017;Anaya
40;40018;Añe
40;40019;Arahuetes
40;40020;Arcones
40;40021;Arevalillo de Cega
40;40022;Armuña
40;40024;Ayllón
40;40025;Barbolla
40;40026;Basardilla
40;40028;Bercial
40;40029;Bercimuel
40;40030;Bernardos
40;40031;Bernuy de Porreros
40;40032;Boceguillas
40;40033;Brieva
40;40034;Caballar
40;40035;Cabañas de Polendos
40;40036;Cabezuela
40;40037;Calabazas de Fuentidueña
40;40039;Campo de San Pedro
40;40040;Cantalejo
40;40041;Cantimpalos
40;40043;Carbonero el Mayor
40;40044;Carrascal del Río
40;40045;Casla
40;40046;Castillejo de Mesleón
40;40047;Castro de Fuentidueña
40;40048;Castrojimeno
40;40049;Castroserna de Abajo
40;40051;Castroserracín
40;40052;Cedillo de la Torre
40;40053;Cerezo de Abajo
40;40054;Cerezo de Arriba
40;40065;Chañe
40;40055;Cilleruelo de San Mamés
40;40056;Cobos de Fuentidueña
40;40057;Coca
40;40058;Codorniz
40;40059;Collado Hermoso
40;40060;Condado de Castilnovo
40;40061;Corral de Ayllón
40;40902;Cozuelos de Fuentidueña
40;40062;Cubillo
40;40063;Cuéllar
40;40905;Cuevas de Provanco
40;40068;Domingo García
40;40069;Donhierro
40;40070;Duruelo
40;40071;Encinas
40;40072;Encinillas
40;40073;Escalona del Prado
40;40074;Escarabajosa de Cabezas
40;40075;Escobar de Polendos
40;40076;Espinar, El
40;40077;Espirdo
40;40078;Fresneda de Cuéllar
40;40079;Fresno de Cantespino
40;40080;Fresno de la Fuente
40;40081;Frumales
40;40082;Fuente de Santa Cruz
40;40083;Fuente el Olmo de Fuentidueña
40;40084;Fuente el Olmo de Íscar
40;40086;Fuentepelayo
40;40087;Fuentepiñel
40;40088;Fuenterrebollo
40;40089;Fuentesaúco de Fuentidueña
40;40091;Fuentesoto
40;40092;Fuentidueña
40;40093;Gallegos
40;40094;Garcillán
40;40095;Gomezserracín
40;40097;Grajera
40;40099;Honrubia de la Cuesta
40;40100;Hontalbilla
40;40101;Hontanares de Eresma
40;40103;Huertos, Los
40;40104;Ituero y Lama
40;40105;Juarros de Riomoros
40;40106;Juarros de Voltoya
40;40107;Labajos
40;40108;Laguna de Contreras
40;40109;Languilla
40;40110;Lastras de Cuéllar
40;40111;Lastras del Pozo
40;40112;Lastrilla, La
40;40113;Losa, La
40;40115;Maderuelo
40;40903;Marazoleja
40;40118;Marazuela
40;40119;Martín Miguel
40;40120;Martín Muñoz de la Dehesa
40;40121;Martín Muñoz de las Posadas
40;40122;Marugán
40;40124;Mata de Cuéllar
40;40123;Matabuena
40;40125;Matilla, La
40;40126;Melque de Cercos
40;40127;Membibre de la Hoz
40;40128;Migueláñez
40;40129;Montejo de Arévalo
40;40130;Montejo de la Vega de la Serrezuela
40;40131;Monterrubio
40;40132;Moral de Hornuez
40;40134;Mozoncillo
40;40135;Muñopedro
40;40136;Muñoveros
40;40138;Nava de la Asunción
40;40139;Navafría
40;40140;Navalilla
40;40141;Navalmanzano
40;40142;Navares de Ayuso
40;40143;Navares de Enmedio
40;40144;Navares de las Cuevas
40;40145;Navas de Oro
40;40904;Navas de Riofrío
40;40146;Navas de San Antonio
40;40148;Nieva
40;40149;Olombrada
40;40150;Orejana
